Order ID,Date,Customer ID,Item Code,Dish,Category,Quantity,Unit Price (₦),Discount %,Revenue (₦),Unit Cost (₦),Total Cost (₦),Gross Profit (₦),Order Channel,Payment Method,Meal Period,Hour,Rating
ORD-01748,46234,CUST-0646,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Delivery,Transfer,Dinner,19,4
ORD-00038,46235,CUST-0487,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Transfer,Dinner,18,5
ORD-00072,46235,CUST-0548,FD001,White Rice & Stew,Rice Meals,3,1800,0.05,5130,820,2460,2670,Walk-in,Transfer,Lunch,11,4
ORD-00960,46235,CUST-0332,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Walk-in,POS,Dinner,16,5
ORD-01185,46235,CUST-0430,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Transfer,Lunch,14,5
ORD-01406,46235,CUST-0596,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Transfer,Lunch,11,
ORD-01470,46235,CUST-0212,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,Cash,Breakfast,9,3
ORD-01736,46235,CUST-0158,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Cash,Lunch,14,5
ORD-00427,46236,CUST-0217,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0.05,2660,1450,1450,1210,Walk-in,Transfer,Dinner,18,5
ORD-01071,46236,CUST-0562,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Breakfast,10,5
ORD-01293,46236,CUST-0011,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,Transfer,Lunch,12,4
ORD-01321,46236,CUST-0068,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Cash,Lunch,14,5
ORD-01556,46236,CUST-0315,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,15,3
ORD-01751,46236,CUST-0050,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Takeaway,Cash,Lunch,12,5
ORD-00088,46237,CUST-0114,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,POS,Lunch,11,3
ORD-00307,46237,CUST-0134,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Walk-in,Cash,Lunch,11,4
ORD-00459,46237,CUST-0608,FD001,White Rice & Stew,Rice Meals,1,1800,0.05,1710,820,820,890,Takeaway,Transfer,Breakfast,9,5
ORD-00644,46237,CUST-0060,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,POS,Lunch,15,5
ORD-00685,46237,CUST-0253,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,Transfer,Breakfast,8,4
ORD-00881,46237,CUST-0175,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Delivery,Transfer,Dinner,17,5
ORD-00945,46237,CUST-0464,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Delivery,Cash,Dinner,19,5
ORD-01015,46237,CUST-0588,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Transfer,Dinner,18,4
ORD-01028,46237,CUST-0117,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Cash,Dinner,20,4
ORD-01172,46237,CUST-0387,FD007,Amala & Ewedu,Swallow,4,2500,0.05,9500,1250,5000,4500,Walk-in,Cash,Lunch,15,5
ORD-01535,46237,CUST-0181,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Takeaway,Cash,Dinner,19,4
ORD-01603,46237,CUST-0470,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Walk-in,Transfer,Dinner,19,5
ORD-01752,46237,CUST-0072,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Takeaway,POS,Lunch,12,5
ORD-00383,46238,CUST-0409,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Delivery,Cash,Lunch,14,5
ORD-00417,46238,CUST-0574,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Transfer,Breakfast,8,5
ORD-00567,46238,CUST-0450,FD004,Beans & Plantain,Traditional Meals,4,2000,0.1,7200,960,3840,3360,Walk-in,POS,Dinner,18,5
ORD-00883,46238,CUST-0006,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,12,5
ORD-01317,46238,CUST-0171,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Takeaway,POS,Lunch,14,5
ORD-01544,46238,CUST-0573,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,Transfer,Breakfast,8,4
ORD-01787,46238,CUST-0508,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,Transfer,Lunch,15,4
ORD-00493,46239,CUST-0427,FD001,White Rice & Stew,Rice Meals,4,1800,0.05,6840,820,3280,3560,Walk-in,POS,Breakfast,8,4
ORD-01593,46239,CUST-0184,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Cash,Lunch,15,4
ORD-01691,46239,CUST-0624,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Takeaway,Transfer,Lunch,11,5
ORD-00341,46240,CUST-0042,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Walk-in,Transfer,Dinner,20,4
ORD-00827,46240,CUST-0214,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Delivery,Cash,Lunch,13,5
ORD-01391,46240,CUST-0346,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Breakfast,8,3
ORD-01467,46240,CUST-0632,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0.05,7980,1450,4350,3630,Walk-in,Cash,Breakfast,9,5
ORD-01584,46240,CUST-0144,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,Cash,Lunch,11,5
ORD-00166,46241,CUST-0080,FD010,Soft Drink,Beverages,2,600,0,1200,280,560,640,Takeaway,Cash,Lunch,11,5
ORD-00482,46241,CUST-0293,FD004,Beans & Plantain,Traditional Meals,3,2000,0.1,5400,960,2880,2520,Walk-in,Cash,Lunch,15,4
ORD-01133,46241,CUST-0586,FD009,Moi Moi,Sides,4,900,0,3600,380,1520,2080,Takeaway,Transfer,Lunch,12,
ORD-01307,46241,CUST-0198,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Walk-in,POS,Dinner,18,5
ORD-01553,46241,CUST-0137,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Takeaway,POS,Lunch,11,4
ORD-00034,46242,CUST-0232,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Delivery,Transfer,Lunch,12,4
ORD-00526,46242,CUST-0016,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Cash,Lunch,13,4
ORD-00635,46242,CUST-0233,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0.1,10800,1580,6320,4480,Walk-in,Transfer,Dinner,20,4
ORD-00731,46242,CUST-0313,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Transfer,Lunch,15,5
ORD-00872,46242,CUST-0415,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,POS,Lunch,15,5
ORD-01008,46242,CUST-0473,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Delivery,Cash,Breakfast,10,4
ORD-01102,46242,CUST-0346,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,POS,Lunch,12,4
ORD-01142,46242,CUST-0600,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Breakfast,9,3
ORD-01335,46242,CUST-0254,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Delivery,POS,Dinner,16,4
ORD-01685,46242,CUST-0553,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Takeaway,Transfer,Breakfast,8,4
ORD-01793,46242,CUST-0266,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,POS,Breakfast,10,5
ORD-00157,46243,CUST-0599,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Delivery,POS,Lunch,15,5
ORD-00509,46243,CUST-0159,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Cash,Dinner,19,3
ORD-00598,46243,CUST-0545,FD010,Soft Drink,Beverages,3,600,0,1800,280,840,960,Walk-in,POS,Lunch,13,3
ORD-00906,46243,CUST-0410,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Takeaway,Transfer,Lunch,15,4
ORD-01276,46243,CUST-0338,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,POS,Dinner,19,4
ORD-00408,46244,CUST-0590,FD012,Fried Plantain,Sides,3,700,0,2100,300,900,1200,Walk-in,Cash,Dinner,18,3
ORD-00920,46244,CUST-0137,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Delivery,Cash,Dinner,19,5
ORD-01254,46244,CUST-0543,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Takeaway,POS,Lunch,12,3
ORD-01608,46244,CUST-0470,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Walk-in,Transfer,Dinner,20,5
ORD-01727,46244,CUST-0477,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Delivery,Cash,Lunch,14,3
ORD-01731,46244,CUST-0321,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,Transfer,Dinner,16,
ORD-00466,46245,CUST-0583,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Delivery,Transfer,Lunch,11,
ORD-00478,46245,CUST-0396,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Walk-in,POS,Breakfast,9,4
ORD-00784,46245,CUST-0318,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Delivery,Transfer,Dinner,17,5
ORD-00890,46245,CUST-0378,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,POS,Lunch,11,4
ORD-01215,46245,CUST-0296,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Takeaway,POS,Lunch,13,
ORD-01397,46245,CUST-0138,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,POS,Lunch,12,4
ORD-01689,46245,CUST-0406,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,Transfer,Lunch,11,3
ORD-00054,46246,CUST-0252,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Delivery,Transfer,Lunch,11,4
ORD-00128,46246,CUST-0335,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Delivery,Transfer,Lunch,12,5
ORD-00301,46246,CUST-0550,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Lunch,12,5
ORD-01196,46246,CUST-0218,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Takeaway,Transfer,Lunch,13,3
ORD-01230,46246,CUST-0543,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Delivery,Transfer,Lunch,14,4
ORD-01524,46246,CUST-0211,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Delivery,POS,Lunch,12,3
ORD-00255,46247,CUST-0372,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Delivery,POS,Lunch,12,3
ORD-00349,46247,CUST-0497,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Delivery,Cash,Dinner,20,5
ORD-00745,46247,CUST-0641,FD012,Fried Plantain,Sides,1,700,0,700,300,300,400,Takeaway,POS,Lunch,15,5
ORD-00796,46247,CUST-0130,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Delivery,Cash,Lunch,14,3
ORD-01085,46247,CUST-0201,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,Cash,Lunch,14,3
ORD-01344,46247,CUST-0449,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,POS,Lunch,13,4
ORD-01510,46247,CUST-0054,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,Transfer,Lunch,15,5
ORD-00921,46248,CUST-0326,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Takeaway,POS,Dinner,16,5
ORD-01001,46248,CUST-0374,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,POS,Lunch,12,5
ORD-01677,46248,CUST-0571,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,POS,Lunch,15,5
ORD-01705,46248,CUST-0633,FD011,Bottled Water,Beverages,4,300,0,1200,120,480,720,Takeaway,Transfer,Dinner,16,3
ORD-00163,46249,CUST-0225,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Cash,Lunch,15,5
ORD-00210,46249,CUST-0168,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Walk-in,Transfer,Dinner,20,3
ORD-00942,46249,CUST-0187,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0.05,2660,1450,1450,1210,Takeaway,POS,Lunch,13,4
ORD-01567,46249,CUST-0383,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Delivery,POS,Breakfast,9,5
ORD-01746,46250,CUST-0478,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Takeaway,POS,Lunch,14,4
ORD-00006,46251,CUST-0203,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,POS,Lunch,13,4
ORD-00126,46251,CUST-0301,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,Cash,Dinner,16,5
ORD-00127,46251,CUST-0362,FD004,Beans & Plantain,Traditional Meals,4,2000,0.05,7600,960,3840,3760,Walk-in,POS,Dinner,20,
ORD-00143,46251,CUST-0262,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Takeaway,Transfer,Lunch,12,4
ORD-00316,46251,CUST-0172,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Transfer,Lunch,12,4
ORD-00610,46251,CUST-0377,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Walk-in,Cash,Dinner,17,5
ORD-00661,46251,CUST-0140,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,POS,Lunch,14,5
ORD-01064,46251,CUST-0051,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Takeaway,Cash,Lunch,13,5
ORD-01091,46251,CUST-0638,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Delivery,Transfer,Dinner,16,5
ORD-01131,46251,CUST-0513,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,12,4
ORD-01158,46251,CUST-0441,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,Transfer,Lunch,11,3
ORD-01408,46251,CUST-0275,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Transfer,Lunch,11,3
ORD-01415,46251,CUST-0467,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,POS,Lunch,14,5
ORD-00180,46252,CUST-0366,FD001,White Rice & Stew,Rice Meals,4,1800,0.05,6840,820,3280,3560,Walk-in,Transfer,Lunch,15,4
ORD-00289,46252,CUST-0389,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Walk-in,Transfer,Lunch,15,5
ORD-01263,46252,CUST-0276,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Lunch,12,5
ORD-00045,46253,CUST-0005,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Walk-in,POS,Lunch,11,4
ORD-00434,46253,CUST-0555,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Takeaway,Cash,Lunch,13,3
ORD-00611,46253,CUST-0304,FD007,Amala & Ewedu,Swallow,2,2500,0.1,4500,1250,2500,2000,Takeaway,Transfer,Dinner,17,4
ORD-01027,46253,CUST-0391,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Lunch,13,4
ORD-01332,46253,CUST-0252,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Walk-in,Transfer,Lunch,12,5
ORD-01345,46253,CUST-0313,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,Cash,Lunch,12,4
ORD-01600,46253,CUST-0388,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Walk-in,POS,Lunch,15,3
ORD-01790,46253,CUST-0148,FD010,Soft Drink,Beverages,3,600,0.05,1710,280,840,870,Walk-in,POS,Lunch,15,3
ORD-00735,46254,CUST-0335,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Takeaway,POS,Dinner,20,4
ORD-00961,46254,CUST-0600,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Takeaway,Cash,Dinner,19,4
ORD-01074,46254,CUST-0293,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,Cash,Dinner,20,5
ORD-01145,46254,CUST-0458,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Walk-in,Transfer,Breakfast,10,4
ORD-01166,46254,CUST-0582,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,12,4
ORD-01559,46254,CUST-0486,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Takeaway,POS,Lunch,13,5
ORD-01703,46254,CUST-0287,FD009,Moi Moi,Sides,3,900,0.05,2565,380,1140,1425,Walk-in,POS,Lunch,13,5
ORD-01741,46254,CUST-0480,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,POS,Lunch,13,3
ORD-00049,46255,CUST-0064,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Takeaway,POS,Lunch,12,4
ORD-00096,46255,CUST-0103,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Delivery,Transfer,Lunch,13,5
ORD-00154,46255,CUST-0194,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Walk-in,Transfer,Dinner,16,3
ORD-00438,46255,CUST-0203,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Walk-in,POS,Lunch,13,5
ORD-01277,46255,CUST-0093,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Dinner,18,4
ORD-01353,46255,CUST-0415,FD007,Amala & Ewedu,Swallow,1,2500,0,2500,1250,1250,1250,Takeaway,Cash,Lunch,14,4
ORD-01772,46255,CUST-0421,FD012,Fried Plantain,Sides,1,700,0,700,300,300,400,Walk-in,Transfer,Breakfast,8,4
ORD-00292,46256,CUST-0543,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Walk-in,POS,Breakfast,9,4
ORD-00708,46256,CUST-0104,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Takeaway,POS,Dinner,18,4
ORD-00869,46256,CUST-0235,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,POS,Lunch,15,3
ORD-01523,46256,CUST-0293,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,POS,Lunch,12,5
ORD-01686,46256,CUST-0508,FD010,Soft Drink,Beverages,3,600,0.05,1710,280,840,870,Takeaway,POS,Dinner,18,5
ORD-00009,46257,CUST-0191,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Takeaway,Transfer,Lunch,11,5
ORD-00124,46257,CUST-0258,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Takeaway,Cash,Dinner,20,4
ORD-00169,46257,CUST-0412,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,Cash,Lunch,13,5
ORD-00994,46257,CUST-0449,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Walk-in,Transfer,Dinner,20,4
ORD-01300,46257,CUST-0317,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Cash,Dinner,17,4
ORD-01783,46257,CUST-0320,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Delivery,POS,Dinner,17,4
ORD-00172,46258,CUST-0225,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Transfer,Dinner,20,4
ORD-00297,46258,CUST-0342,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,Transfer,Dinner,19,5
ORD-00531,46258,CUST-0037,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Transfer,Dinner,20,4
ORD-00578,46258,CUST-0192,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,Cash,Dinner,19,4
ORD-00602,46258,CUST-0228,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Cash,Lunch,11,5
ORD-00841,46258,CUST-0469,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Walk-in,POS,Breakfast,8,4
ORD-01140,46258,CUST-0650,FD010,Soft Drink,Beverages,4,600,0.05,2280,280,1120,1160,Walk-in,Cash,Lunch,14,
ORD-01501,46258,CUST-0231,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,POS,Lunch,15,3
ORD-01687,46258,CUST-0582,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Delivery,Transfer,Lunch,11,5
ORD-01690,46258,CUST-0264,FD012,Fried Plantain,Sides,3,700,0,2100,300,900,1200,Walk-in,Transfer,Dinner,18,5
ORD-01799,46258,CUST-0539,FD001,White Rice & Stew,Rice Meals,3,1800,0.05,5130,820,2460,2670,Walk-in,Cash,Dinner,19,5
ORD-00257,46259,CUST-0168,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0.05,11400,1580,6320,5080,Takeaway,POS,Dinner,20,5
ORD-00707,46259,CUST-0230,FD007,Amala & Ewedu,Swallow,1,2500,0,2500,1250,1250,1250,Walk-in,Transfer,Dinner,17,
ORD-00896,46259,CUST-0350,FD009,Moi Moi,Sides,3,900,0,2700,380,1140,1560,Walk-in,POS,Breakfast,8,5
ORD-01061,46259,CUST-0283,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Delivery,Transfer,Lunch,12,4
ORD-01543,46259,CUST-0105,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,POS,Breakfast,8,
ORD-01652,46259,CUST-0250,FD006,Eba & Egusi Soup,Swallow,2,2600,0.1,4680,1320,2640,2040,Walk-in,Transfer,Lunch,13,4
ORD-00487,46260,CUST-0256,FD001,White Rice & Stew,Rice Meals,4,1800,0.05,6840,820,3280,3560,Walk-in,Transfer,Lunch,11,4
ORD-00499,46260,CUST-0459,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Delivery,Cash,Lunch,11,5
ORD-00534,46260,CUST-0310,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Cash,Lunch,13,5
ORD-00766,46260,CUST-0081,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Walk-in,Transfer,Dinner,20,4
ORD-00821,46260,CUST-0422,FD011,Bottled Water,Beverages,3,300,0,900,120,360,540,Walk-in,Transfer,Lunch,15,5
ORD-01012,46260,CUST-0030,FD011,Bottled Water,Beverages,4,300,0,1200,120,480,720,Walk-in,Cash,Dinner,17,5
ORD-01056,46260,CUST-0452,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,14,5
ORD-01094,46260,CUST-0559,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Walk-in,Cash,Lunch,14,5
ORD-01343,46260,CUST-0409,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Lunch,12,3
ORD-00014,46261,CUST-0473,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Walk-in,POS,Lunch,11,3
ORD-00082,46261,CUST-0591,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Walk-in,Transfer,Lunch,14,4
ORD-00104,46261,CUST-0102,FD005,Yam Porridge,Traditional Meals,4,2200,0.05,8360,1050,4200,4160,Walk-in,POS,Dinner,20,4
ORD-00421,46261,CUST-0352,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Cash,Lunch,11,3
ORD-00773,46261,CUST-0407,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Walk-in,Cash,Breakfast,8,4
ORD-00911,46261,CUST-0544,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Takeaway,Transfer,Lunch,14,
ORD-01346,46261,CUST-0187,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Transfer,Lunch,13,4
ORD-00429,46262,CUST-0087,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,POS,Lunch,11,5
ORD-00455,46262,CUST-0218,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,Cash,Lunch,11,
ORD-00791,46262,CUST-0415,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,Transfer,Lunch,14,4
